,"g: 13.4, ext_rate: 2.0","g: 9.4, ext_rate: 2.0","g: 6.3, ext_rate: 2.0"
0,-0.03711960219990524,-0.020005638496870908,-0.0044823343992192915
1,0.004846506300787455,-0.003914574063213779,0.007510854756032524
2,0.013878054096746301,-0.01602138333703397,0.0032027900911742796
3,0.01673826390014864,-0.017600067364243834,0.0010457575504449644
4,0.009096770415718118,-0.01351628824292659,-0.0027386485612492847
5,0.003902500771930007,-0.0005495458216027182,-0.003873342483186865
6,-0.0019261548851135669,0.012402521898325946,-0.002879879513121544
7,-0.0024734791715358873,0.015068609537739861,-0.0015132124871086864
8,0.001130150990955001,0.008643001868862889,-0.0014551989884345846
9,0.002412699719521593,0.005727301513471861,-0.0017756181176943804
10,-0.00041199203985378555,0.006218952741525237,-0.0017535393731465073
11,-0.005412485042887264,0.0037958283439477416,-0.0005640860639393123
12,-0.010258994687338983,-0.0012797807231014046,0.0007990026255050145
13,-0.01515572787779922,-0.0012897196339833252,0.0015750342276050274
14,-0.016700828581011712,0.000151634757011618,0.0019438367426395438
15,-0.011665495313157484,-0.002186007002035606,0.0019100212315232383
16,0.0007010653997264551,-0.0038006428335566277,0.0014717495454653912
17,0.012563346960044786,-0.002241856689580049,-0.0005127353895148095
18,0.0187717450235496,0.0013612944399359033,-0.0027297132161903845
19,0.017853508937107698,0.002115550148706658,-0.002593465297158981
20,0.014076498663012142,0.00019379483041249718,-0.00021947238178105711
21,0.01389639290876044,0.0001036883398447335,0.0020019321608711624
22,0.015532224465101604,-0.00028038563632367975,0.003064902399475461
23,0.013762406934772972,-0.0010193457226208968,0.0011505937456330474
24,0.00557313678484088,-0.0003508985919079287,-0.0032895009084983953
25,-0.006447767263584781,0.0005883820470149203,-0.005046830424421621
26,-0.014381759482875248,-0.001279237450790784,-0.003851403263771234
27,-0.014657471086073874,-0.0030226333642572314,-0.0024291028029002925
28,-0.010639601054468517,0.0010202734756159597,-0.0008843760701320326
29,-0.0062173546830959995,0.006734364558427504,0.0005594788663100409
30,-0.0020784961976264833,0.009493463852814032,0.0012651161539849547
31,0.0003223162132846174,0.0084667225777703,0.0011501453744561724
32,-0.001084060969205148,0.00500425747599195,0.0003683577715099213
33,-0.007235205946551427,0.00036864897544361576,1.2972765198712696e-05
34,-0.008993651149709462,-0.0025034215495964725,-0.00010451313309409085
35,-0.002907654131915134,-0.0011078166584502273,-0.0006331583955031129
36,-0.0013394458278891612,0.002234347454382483,-0.001327344203352685
37,-0.00313297600081666,0.006586828542762526,-0.0013071047579788372
38,-1.1107063871384141e-05,0.012391932466794478,0.00032067667269665504
39,0.006974264599639839,0.017133511145714094,0.0009735331567076643
40,0.011333474627208663,0.017430983830618096,-0.0004234043352170791
41,0.013494806825362655,0.015350607820176557,-0.0009376218122501117
42,0.014833187103068511,0.013873549315453416,0.001318037460146668
43,0.012550052908021171,0.012694667745809596,0.0024298291792509696
44,0.008230958051151241,0.00874000516778474,0.002923165247645537
45,0.0007394771403393823,0.003198925032012815,0.0039440883007903485
46,-0.006345830511457809,0.0005315467606373355,0.0032665238367290666
47,-0.01102697715011039,-0.0004216199831758395,0.0016365068868213171
48,-0.015670272310268053,0.0004328801722886684,-0.0006404609622255408
49,-0.01666260262234121,-0.0005766772911918718,-0.0023110423492497356
50,-0.010709699660628494,-0.006739200866061892,-0.0018467975134796092
51,0.0006100051169338295,-0.015553462871543348,-0.0004965319716226137
52,0.008289935464663362,-0.022306917842584494,0.00019590647134958589
53,0.006978758707085068,-0.024042348055882824,-0.0003341735963558909
54,0.0006662178791315287,-0.020598705507527328,-0.002331078642311983
55,-0.005201388961976032,-0.009457318519638944,-0.004345617726302569
56,-0.01080194153278455,0.003867633104175525,-0.00284103118854859
57,-0.019836972358526772,0.011772464359272245,0.0009809232130965659
58,-0.026594482284667553,0.0113794353719456,0.004446095500668721
59,-0.028424958604657578,0.0057739560644051455,0.005889588132951264
60,-0.03007972567634649,-0.0001973536404988295,0.0058009231453186125
61,-0.027781077542974104,-0.0069019639641714715,0.005479174616748029
62,-0.02136020626650292,-0.01350657786432739,0.0055033926400549285
63,-0.016276169215346938,-0.01673181040475377,0.005571239254559316
64,-0.015650100363530862,-0.014587709174823429,0.0051324779600762606
65,-0.018343161291204543,-0.008724580224260509,0.003670524444935771
66,-0.02133379826945499,-0.006604799257008276,0.0018356361524045864
67,-0.020124286847587488,-0.007793385187150256,0.0005068376874178429
68,-0.01354658443529777,-0.005008884260735574,-0.0002933080940752705
69,-0.0066543839048914845,0.001305849339913712,-0.001690557837893765
70,-0.006910334969257414,0.004172426442249745,-0.0017717120555144307
71,-0.011578167395302085,0.0039844347958189336,-0.0006236343465562185
72,-0.013884552733033082,0.0019003725004576877,-0.0008355543861413148
73,-0.013054458540526104,-0.0029471572956243637,-0.001975021554999455
74,-0.01057590328732666,-0.006052772542056693,-0.0039638654512520475
75,-0.005796557118498611,-0.007110032525789117,-0.005821443553850626
76,0.0008486491808784377,-0.008447747242221745,-0.004538535821365192
77,0.00611137041816999,-0.006440576994580924,-0.0006627310497450143
78,0.009431170795867744,-0.0018571613968435996,0.0012609048308048659
79,0.011045914579202534,0.002478107908008525,0.001349125441376744
80,0.010590405848216473,0.001768031672083188,0.0015828950459008525
81,0.011632440657460434,-0.00020106917270651896,0.0010717322507904105
82,0.01499988170994378,-0.002091624166593004,0.00021716140235123233
83,0.01864175144334301,-0.0047440891009652006,0.0005801125303904438
84,0.02239685628297975,-0.0057751095816682765,0.0011311743355389375
85,0.023805680200105806,-0.003849194844612018,0.000632880668313439
86,0.02233818115013983,-0.00015959027513191007,-0.0007318995858871174
87,0.017191633594281282,0.0012806066331351239,-0.0023708712714603326
88,0.006309659315982855,0.006674055368686325,-0.003477151545339081
89,-0.00012218165425581116,0.013331001957711993,-0.003322857489859439
90,0.0008808159827843039,0.01592999252946786,-0.0014032112973001503
91,0.0057715469970247065,0.012485341445832564,0.0009202914237973569
92,0.008119181818023935,0.008710549062772965,0.0009846583335180728
93,0.007426001738884949,0.005593955802748317,-0.0004338135331130284
94,0.0033068120282393524,0.005860083993014353,-0.001974483863636245
95,-0.006217996701646374,0.01004512259651038,-0.0032957678874702846
96,-0.013537693172113794,0.010910817860696887,-0.003771868419046724
97,-0.0148813444097175,0.012596510835991503,-0.0028679499055667876
98,-0.010889448842816478,0.018912336042239266,-0.0019404962748515802
99,-0.00596388359196145,0.02262388647409409,-0.0014350978608956815
100,-0.005305225966782451,0.018754902223812896,-0.0005067490818744115
101,-0.006819446613827414,0.0156856483531368,0.0004332685780805509
102,-0.008172679531442541,0.0195316949765066,0.0013780282797361237
103,-0.014343265884661189,0.02338888523033802,0.0006319037308323212
104,-0.017338503221506568,0.018363024787332503,-0.0008890508041328058
105,-0.01726947527402841,0.005576797574108452,-0.0004890397046705458
106,-0.015098254270727432,-0.005087127585127547,0.001256389358219829
107,-0.00592495590739941,-0.007175105820320593,0.0015733268008022972
108,0.005111735285409965,-0.003918722055410306,0.0004788887725434997
109,0.008652816706001166,-0.0001119958971339541,2.26038941155831e-05
110,0.009938007068572017,0.0012119305477378524,0.000557395531266895
111,0.016853753193379593,-0.0002746588142799303,0.0014695050325283802
112,0.027026505278597936,-0.0015223356323781133,0.002287463284086586
113,0.03128554627500131,-0.0022551537951044465,0.0026531497305455473
114,0.027785203492194023,-0.005363956313566753,0.0014688225700752898
115,0.02549924547111464,-0.010699700636779622,-0.0008865849773918743
